tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ
111	0.33322745	-0.024943465	-0.15891904	-0.10414406	-0.013973355	-0.32971411	0.90415426	-0.36687719	0.020979978	-0.90372096	-0.93569505	-0.90429661	0.068800214	0.044598151	-0.028014185	-0.072874574	-0.19711085	-0.5394561
112	0.31615359	0.0012773598	-0.06545266	-0.15163293	0.11628238	-0.15395808	0.91778589	-0.36635024	0.0066570617	-0.9459504	-0.9324584	-0.93708346	0.021387699	-0.15763295	0.032472088	-0.081382697	0.025157441	-0.34806377
113	0.15366105	-0.010077719	-0.043894838	-0.21427827	0.13220784	-0.19988114	0.9185801	-0.3467214	0.013347324	-0.94887881	-0.94220621	-0.91580219	0.10939266	-0.12895947	0.11926345	-0.22570667	0.077382704	-0.38412453
114	0.071035289	-0.015656183	-0.094263452	-0.21342438	0.065906916	-0.37962343	0.91002736	-0.34639809	0.016778253	-0.91012543	-0.94978266	-0.93857594	0.33037553	-0.13658129	-0.20774916	-0.16207892	-0.070046777	-0.56313033
115	0.33304231	-0.01019258	-0.1220055	-0.10011811	0.23427632	-0.27331152	0.88698853	-0.35102716	0.013588363	-0.93546683	-0.95304942	-0.97138549	-0.00069151383	0.26205685	0.041513626	-0.040268578	0.036001254	-0.29717496
116	0.27579996	0.0018368697	-0.13628781	-0.036102379	0.28484874	-0.14178035	0.8903736	-0.34333335	0.0083803748	-0.94417397	-0.95553034	-0.93038204	-0.086586064	0.17874864	0.30233445	-0.021143795	0.043084398	-0.26705707
117	0.27138623	-0.042483426	-0.12821114	-0.01717702	0.26485509	-0.088459272	0.89120341	-0.33991253	-0.0016320651	-0.94742771	-0.98871154	-0.94608713	0.65348589	-0.3064075	-0.34499205	0.00843485	0.024339664	-0.35471169
118	0.42604818	-0.058615109	-0.1170689	-0.076835056	0.16652926	-0.13373134	0.88196458	-0.34434033	0.0026251368	-0.97578734	-0.97265148	-0.94579762	0.048516857	0.26733219	0.0033356911	-0.0029806578	-0.035104901	-0.27231368
119	0.2856233	-0.0060363793	-0.19809731	-0.099312158	0.080159134	-0.053770031	0.85725469	-0.32296931	-0.22463514	-0.9843848	-0.9168918	-0.87570298	0.064545713	-0.030157396	-0.028505189	-0.084718034	-0.17299234	-0.43424999
120	0.35480453	-0.018153403	-0.14403353	0.012124247	-0.051254866	0.065390916	0.85755178	-0.31591962	-0.24890684	-0.98755147	-0.9731885	-0.91355983	0.48420164	0.17853354	-0.36191698	0.095763976	-0.2048011	-0.29733129
121	0.39558207	-0.012193647	-0.14801867	0.010712878	0.21395446	0.17784791	0.86509095	-0.31161616	-0.2491606	-0.96413902	-0.94329055	-0.93302704	0.036676531	0.34004112	0.29576471	0.17520882	0.19841649	-0.15220853
122	0.22715659	-0.022146672	-0.14521449	-0.024746907	0.32776722	0.11079157	0.86873654	-0.31171608	-0.24669583	-0.96927178	-0.93336455	-0.94519528	-0.29105355	-0.14986627	0.3492189	0.043518173	0.24751336	-0.22797486
123	0.23483919	0.0081011057	-0.14108314	-0.030425133	0.19562069	0.044496762	0.85958679	-0.32366852	-0.25600458	-0.96296122	-0.95253709	-0.96348418	0.02939161	-0.013227115	0.0648541	-0.023796118	0.093298737	-0.29572047
124	0.23820197	-0.0026928807	-0.12149269	-0.09123551	0.20644423	0.10569119	0.85585592	-0.31712472	-0.26834748	-0.98126204	-0.93596874	-0.92764629	0.01954291	-0.020362269	0.11734952	-0.048715444	0.0098788383	-0.22440183
125	0.27873663	-0.048279124	-0.12092488	0.068433966	0.23286592	0.094042914	0.84910036	-0.31632798	-0.28276642	-0.94360346	-0.94007993	-0.94631885	0.0094297286	-0.0085632383	0.12413225	0.24642102	-0.15981833	-0.17631226
126	0.26374279	-0.02958616	-0.050708835	0.15287341	0.27759556	0.089483516	0.83288545	-0.3247456	-0.28859649	-0.95055015	-0.97392877	-0.96568406	0.34674134	-0.094931145	-0.09999064	0.31904026	0.12652572	-0.18515621
127	0.30133385	-0.056094277	-0.078006249	0.27079913	0.2888186	0.3242698	0.77714742	-0.27065994	-0.41948411	-0.96158874	-0.94738828	-0.90011148	0.15660249	-0.3986951	-0.12109744	0.26419897	0.096008096	-0.27900372
128	0.28026398	0.0060423653	-0.12786457	0.011234724	-0.0032361043	0.23056643	0.79274717	-0.27575092	-0.41810985	-0.94681244	-0.96156266	-0.95523325	-0.078468124	0.23721722	-0.26680281	0.10893249	-0.059570288	-0.32605422
129	0.24393099	-0.0040036613	-0.12267616	-0.092083866	0.010788982	0.1993878	0.80133805	-0.26850962	-0.42510743	-0.95883268	-0.95249559	-0.96069021	0.033969579	0.2970809	0.027340078	0.10893796	-0.050545248	-0.28806423
130	0.28433754	0.013821312	-0.05753308	0.0047788809	0.28676481	0.18448192	0.78719278	-0.27114646	-0.41679552	-0.9278588	-0.93713951	-0.90390347	0.81683566	-0.51691288	0.050260237	0.074727446	0.014728716	-0.29811293
131	0.41085939	-0.024854391	-0.14898719	0.13488536	0.31788374	0.30342152	0.79970867	-0.26820707	-0.40293275	-0.87226231	-0.91645012	-0.94718434	0.01646854	0.012629908	0.083060203	0.28981052	0.10880299	-0.18967943
132	0.17766532	-0.070310559	-0.13630828	0.082236325	0.077127135	0.33199765	0.81247038	-0.25958826	-0.41351894	-0.90614476	-0.940082	-0.90795616	-0.30549215	0.49778875	-0.39793155	0.30259063	-0.0029786052	-0.24330228
133	0.20574701	-0.00517762	-0.10548391	0.012328176	0.2032938	0.23702576	0.78972988	-0.27653834	-0.4286658	-0.92591639	-0.91795748	-0.96403551	0.27429853	-0.055821408	-0.45546031	0.20237688	0.058487622	-0.16287352
134	0.25186651	-0.030378942	-0.3516297	-0.34424039	0.083311586	-0.01247212	0.89378375	-0.41459246	-0.040303941	-0.92369394	-0.94089643	-0.61817194	-0.18490689	-0.13767	-0.32857225	-0.40484298	-0.14657494	-0.65208598
135	0.20906379	-0.049359552	-0.31450384	-0.33864847	0.13448364	-0.23126938	0.86182968	-0.42820127	-0.1392346	-0.9025848	-0.9501223	-0.51151989	-0.023615341	0.37081296	0.47864023	-0.37212036	-0.13496227	-0.63194443
136	0.23655703	-0.0061942794	-0.13948292	-0.37894793	0.028987642	-0.29959604	0.83231477	-0.44034311	-0.21438702	-0.93563894	-0.95866746	-0.87931644	0.049621539	-0.03874066	0.061264074	-0.44843642	-0.22715301	-0.68682436
137	0.24274255	0.0099775927	-0.093386183	-0.41578092	0.061759904	-0.23807668	0.82253955	-0.43545486	-0.22813074	-0.96339927	-0.938378	-0.9527586	0.31679199	-0.17573614	-0.45200155	-0.47054815	-0.25103729	-0.63413727
138	0.28158555	-0.0075743135	-0.1747021	-0.34370447	0.11026753	-0.080621938	0.82434606	-0.42694058	-0.23396567	-0.96993179	-0.96832378	-0.90968986	0.14830418	-0.030948719	-0.16448775	-0.25428579	-0.23726415	-0.58503056
139	0.18214828	-0.010646974	-0.16894574	-0.39173633	0.04238252	-0.23028972	0.82002484	-0.42264572	-0.26057755	-0.96633309	-0.95267355	-0.83867007	0.060478005	0.32080848	0.45322811	-0.29559709	-0.32207399	-0.62014605
140	0.1821957	-0.0016884658	-0.089805031	-0.38969662	0.019942316	-0.32360231	0.80965575	-0.41797861	-0.2927227	-0.95600484	-0.94951485	-0.90116884	0.32095521	-0.0066668256	-0.20805123	-0.3168533	-0.3710876	-0.61551865
141	0.31178044	0.013873623	-0.21470991	-0.28883702	0.024940442	-0.012087503	0.80421172	-0.41122783	-0.30954593	-0.96488279	-0.93869197	-0.91956541	-0.026521934	-0.31954047	-0.4985735	-0.27353294	-0.29879028	-0.52668592
142	0.25615464	0.03261012	-0.22862313	-0.3637984	-0.0014922736	-0.0060593818	0.78841478	-0.39115743	-0.34059264	-0.9210241	-0.92276064	-0.8030966	0.12789296	0.17962537	-0.055212453	-0.47604283	-0.35576366	-0.50596304
143	0.078156973	-0.027612708	-0.34615379	-0.37372745	0.096341876	0.14316589	0.85418365	-0.36998534	-0.28328007	-0.83659828	-0.840246	-0.6483279	0.29973831	-0.033131347	-0.51159201	-0.33455618	-0.31981618	-0.52583752
144	0.17991522	0.040285843	-0.39925032	-0.32453994	0.040201843	0.2286178	0.77744709	-0.37238247	-0.38592451	-0.75190443	-0.87262585	-0.45582395	0.088889365	-0.20336321	0.10910682	-0.27280803	-0.28644621	-0.44409975
145	0.28509055	-0.011054655	-0.17546042	-0.33608887	0.0077869281	-0.0060929828	0.71872149	-0.34577422	-0.46668033	-0.92890557	-0.94108453	-0.87726749	-0.13340136	0.076110943	0.4763061	-0.19534113	-0.30405907	-0.53137048
146	0.28495022	-0.017809348	-0.10353921	-0.39399176	0.069258649	-0.06076504	0.71248535	-0.34166914	-0.47922354	-0.96767438	-0.96456	-0.96573832	-0.070333994	0.072646673	0.012146109	-0.34085601	-0.20734973	-0.55097197
147	0.1982599	-0.0072360841	-0.11697537	-0.35821234	0.19934459	0.027980756	0.72200405	-0.34340533	-0.48379117	-0.96043669	-0.96927178	-0.95188743	-0.017955933	0.079486588	0.27546116	-0.27046029	0.096856453	-0.49306247
148	0.25100692	0.027292221	-0.15904398	-0.31226485	0.27158876	0.063229519	0.71478372	-0.34596998	-0.49391901	-0.93165632	-0.95645429	-0.92671733	0.098782494	0.12165214	0.080507267	-0.17728738	-0.010655122	-0.46113757
149	0.26889811	0.027477206	-0.13197884	-0.32589321	0.13326769	0.095709279	0.7025277	-0.32537694	-0.50383256	-0.96523033	-0.85924197	-0.94517747	0.03796997	-0.062148329	0.077913514	-0.13629036	-0.42469654	-0.44604172
150	0.14838783	-0.036547994	-0.11049098	-0.33005118	-0.028480261	0.1506074	0.69943417	-0.29680057	-0.51878585	-0.96343447	-0.92333967	-0.90902989	0.21995954	-0.38324408	0.15471033	-0.080070941	-0.30862275	-0.40934456
151	0.073728786	-0.14822575	-0.24110951	-0.35922813	0.17063542	0.139023	0.74252899	-0.25001385	-0.53088483	-0.7512596	-0.67553109	-0.79221644	-0.028058585	0.05079396	-0.29246569	-0.37793475	-0.29188397	-0.50172645
152	0.28020794	-0.01113497	-0.179611	-0.37135565	0.011871275	0.164084	0.66598608	-0.3163566	-0.56406492	-0.84219454	-0.84983864	-0.92826513	-0.14510808	-0.056451519	0.52723178	-0.30603987	-0.30493209	-0.42097618
153	0.27452047	-0.0078204354	-0.12915842	-0.41658802	0.12844834	0.056056762	0.64589852	-0.32197213	-0.56610531	-0.95623826	-0.90118763	-0.93496839	0.00086470195	-0.14394993	0.26900463	-0.32472417	-0.34273271	-0.46597655
154	0.24402748	-0.0043812777	-0.13437813	-0.43838096	0.18083787	0.079635381	0.64294547	-0.32149207	-0.56406153	-0.94584482	-0.91040281	-0.92968439	0.051152892	-0.01086498	-0.14960464	-0.37226256	-0.29524411	-0.48362989
155	0.2858303	-0.0046677341	-0.15274602	-0.43339946	0.0097299042	0.12086668	0.64075158	-0.3158319	-0.57662419	-0.95940269	-0.92042447	-0.92126087	0.05501412	-0.098409077	0.051426353	-0.34824147	-0.25989845	-0.44678596
156	0.23646561	-0.036365249	-0.11386168	-0.43200142	0.068415294	0.18134568	0.64255272	-0.30903852	-0.58994387	-0.96856465	-0.94705491	-0.96089345	0.092273089	0.2092229	0.3256459	-0.33030442	-0.24755899	-0.41127912
157	0.2388571	-0.022813178	-0.023382587	-0.36521137	0.12196469	0.27942746	0.63954655	-0.316077	-0.59421834	-0.98548506	-0.96118486	-0.96972536	0.35148692	-0.08567951	0.18262859	-0.14386313	-0.16039531	-0.32695767
158	0.29475553	-0.062461304	-0.098216739	-0.34754129	0.086078712	0.26997875	0.64065484	-0.31349186	-0.59352679	-0.97735465	-0.96847374	-0.97169365	0.21031433	-0.34366805	-0.41244998	-0.094689772	-0.21299728	-0.31485266
159	0.21881237	-0.055128494	-0.015740984	-0.95067454	-0.87637081	-0.63729162	0.90750709	-0.31830538	0.18769243	-0.92059907	-0.90819117	-0.53542919	0.10902814	-0.011782296	-0.24936737	-0.93573341	-0.89956202	-0.94032438
160	0.28767511	-0.030786823	-0.17259261	-0.97634977	-0.92261331	-0.96504533	0.89032532	-0.33884512	0.22398067	-0.97331245	-0.945376	-0.89630326	0.085713596	0.044571517	-0.0056451498	-0.96402369	-0.9266669	-0.98312136
161	0.28732862	-0.030313825	-0.16753742	-0.99202894	-0.97321502	-0.97159625	0.89290785	-0.34863129	0.19662293	-0.97995806	-0.98290358	-0.89063527	0.065552306	0.0090483283	0.024394001	-0.99408748	-0.98435134	-0.98768798
162	0.27273142	-0.028275581	-0.12707511	-0.99619281	-0.965002	-0.93402533	0.89607129	-0.35656824	0.17396375	-0.99643688	-0.96766096	-0.93331328	0.076564628	0.025997598	0.02048294	-0.9931134	-0.98218312	-0.98358199
163	0.2758409	-0.018403826	-0.10282253	-0.9946609	-0.98033928	-0.96721807	0.89473752	-0.36285698	0.16721705	-0.9958286	-0.99090506	-0.98223728	0.077613928	0.020514912	0.024477729	-0.99105963	-0.97912042	-0.98307024
164	0.27860714	-0.010041872	-0.088410143	-0.99380749	-0.97494691	-0.95814189	0.8942283	-0.36264534	0.17066026	-0.99849359	-0.99171737	-0.98143966	0.070650101	0.0060952775	0.0046715771	-0.98676613	-0.97926154	-0.98943915
165	0.27627058	-0.0072991585	-0.080292541	-0.99431265	-0.97201406	-0.96850889	0.89440512	-0.35756713	0.17967315	-0.99877324	-0.9758443	-0.94451807	0.077936685	0.015775734	-0.022919675	-0.98738171	-0.97657504	-0.99088158
166	0.27848792	-0.012224534	-0.10117153	-0.9958216	-0.97692291	-0.98269928	0.89419491	-0.35189962	0.18938176	-0.99839641	-0.98821478	-0.97666359	0.078992539	0.007588259	-0.015490132	-0.99178877	-0.97729594	-0.98974743
167	0.28021898	-0.014917572	-0.1086301	-0.99552895	-0.98355855	-0.9844364	0.89460016	-0.34923918	0.19220199	-0.99752067	-0.99378088	-0.99494132	0.075041862	-0.00011810101	-0.0065723028	-0.99138987	-0.98189938	-0.98904364
168	0.27811098	-0.020942513	-0.11285638	-0.99622105	-0.97286048	-0.98063794	0.89531336	-0.34879527	0.19171048	-0.9991234	-0.99382525	-0.9896189	0.072686034	0.0072871205	0.0010952661	-0.99156841	-0.98139082	-0.99209488
169	0.27143024	-0.026177026	-0.11524626	-0.99541288	-0.96520529	-0.98418621	0.89499058	-0.35178547	0.18945783	-0.99655084	-0.98588906	-0.99019143	0.072840757	0.015738638	0.012523627	-0.99243536	-0.97776204	-0.99327495
170	0.33014802	0.01898283	-0.042531252	-0.96189692	-0.84714153	-0.76381978	0.85873081	-0.42136189	0.15565405	-0.91588882	-0.83963498	-0.65313487	0.056542179	-0.048260835	-0.13687504	-0.98483394	-0.97301266	-0.98163175
171	0.27746452	-0.022945736	-0.14505044	-0.99433963	-0.97146178	-0.96585224	0.87551935	-0.39775832	0.18647231	-0.98715361	-0.97861967	-0.93054357	0.075657677	-0.0024026051	-0.004580742	-0.99313579	-0.98615383	-0.9903147
172	0.27972876	-0.017344364	-0.11825506	-0.99676417	-0.97934994	-0.96910035	0.87608972	-0.40049618	0.17273308	-0.9978594	-0.99000057	-0.95704087	0.07772222	0.017723983	0.018834401	-0.99426332	-0.98099473	-0.99128806
173	0.27941259	-0.016093153	-0.10220436	-0.99606562	-0.976673	-0.98581712	0.8762395	-0.40111409	0.16945118	-0.99880443	-0.99718931	-0.98876456	0.071531558	0.016171349	-0.0058277771	-0.99361752	-0.98137566	-0.99189873
174	0.27740299	-0.017215318	-0.11354467	-0.99630802	-0.98218741	-0.97675191	0.87657213	-0.40064889	0.17132248	-0.9986425	-0.99843492	-0.99043043	0.075205156	0.0098497272	-0.010452921	-0.99288541	-0.98642959	-0.9904862
175	0.27792121	-0.016941868	-0.11987997	-0.99561711	-0.99112821	-0.98615063	0.87651689	-0.40079849	0.16869333	-0.99807313	-0.99818414	-0.97793677	0.078433688	0.0085751484	0.0043733053	-0.99304252	-0.99166984	-0.9925438
176	0.27704497	-0.016760148	-0.10919185	-0.99460151	-0.98911169	-0.98694538	0.87649622	-0.400631	0.16496029	-0.99800091	-0.99733028	-0.99270196	0.076619758	0.0034782461	0.0071125696	-0.9899898	-0.98881594	-0.98398989
177	0.27295758	-0.022500824	-0.11037456	-0.99511927	-0.98170391	-0.98735559	0.87639678	-0.40104629	0.16442112	-0.99758621	-0.99289645	-0.99670062	0.074249805	0.0028183364	-0.0045185531	-0.98937353	-0.98573076	-0.98423111
178	0.27204575	-0.024955862	-0.11448034	-0.99619785	-0.98272334	-0.99315137	0.87505219	-0.4047524	0.16333994	-0.99477847	-0.98246639	-0.99141731	0.075459015	0.017021923	-0.0016497606	-0.99164725	-0.98707098	-0.99293624
179	0.28245689	-0.014282925	-0.1134339	-0.99395377	-0.97202717	-0.98746639	0.87353879	-0.40875446	0.16102311	-0.99666575	-0.99097255	-0.99166016	0.078436691	0.023687769	-0.0033815855	-0.99170949	-0.98563139	-0.98698169
180	0.28722297	-0.010646634	-0.10792908	-0.99489028	-0.97992244	-0.99024845	0.87531122	-0.40671471	0.15912209	-0.98871833	-0.98173061	-0.99370378	0.076632498	0.010695211	0.0014809914	-0.99447019	-0.98600689	-0.98952453
181	0.27655316	-0.014799101	-0.099806746	-0.98975103	-0.98237581	-0.9876677	0.87834175	-0.40276525	0.159183	-0.99390734	-0.99125485	-0.99351216	0.062294209	0.011576134	0.038942674	-0.99128161	-0.98464147	-0.98957987
182	0.23981797	0.082443951	-0.040169582	-0.96500075	-0.74251416	-0.85626318	0.92762526	-0.10492251	0.2782628	-0.95040369	-0.65013862	-0.78980888	0.052069526	-0.13842716	-0.067240889	-0.96241014	-0.94380019	-0.97150119
183	0.23157481	0.029387192	-0.055042118	-0.97481563	-0.92695162	-0.9439297	0.91676907	-0.039981956	0.30871536	-0.93747354	-0.89925432	-0.91833389	0.084114563	-0.032563296	-0.0022708078	-0.97656325	-0.96719273	-0.97701412
184	0.27074746	-0.0043332488	-0.090021685	-0.99327972	-0.94832144	-0.96578248	0.90233797	-0.015100446	0.32617025	-0.98337943	-0.94445797	-0.94092729	0.083201748	-0.011418035	-0.018863523	-0.99314009	-0.97589581	-0.99298587
185	0.27160041	-0.01596493	-0.10063981	-0.99600179	-0.98166416	-0.98539091	0.89952941	-0.0069893456	0.33395238	-0.9947098	-0.99721695	-0.98945006	0.078987868	0.015529645	-0.0026151808	-0.99352199	-0.9749171	-0.99081698
186	0.2689962	-0.012391548	-0.096838815	-0.98656392	-0.96612485	-0.97227076	0.89740711	-0.0059390076	0.33736763	-0.993173	-0.99412728	-0.98215671	0.06519932	0.0097701983	0.010441313	-0.97580071	-0.95064813	-0.96227987
187	0.27479909	-0.012039553	-0.10255632	-0.9851568	-0.96483383	-0.96680303	0.89509759	-0.003140315	0.34117575	-0.99486005	-0.98855633	-0.98964502	0.075140535	0.010463609	0.014219612	-0.97259683	-0.95013813	-0.95940934
188	0.27879967	-0.015633084	-0.10664773	-0.99522762	-0.98640358	-0.98324472	0.89413305	-3.6267094e-05	0.34337966	-0.99744766	-0.99145288	-0.99388001	0.089234536	0.0080374617	-0.019908555	-0.98827754	-0.98448505	-0.98389955
189	0.27524573	-0.017001233	-0.10770697	-0.99719717	-0.99363656	-0.99338903	0.89395634	0.00094775322	0.34448237	-0.99823463	-0.9984665	-0.99597408	0.071216709	0.011893556	-0.0013733835	-0.99487325	-0.99087255	-0.99141258
190	0.27566806	-0.016603733	-0.1049066	-0.99724272	-0.99208412	-0.99162089	0.89323928	0.00095124393	0.34494749	-0.99765618	-0.99801139	-0.99725232	0.074103982	0.0077310431	0.0022133818	-0.99440439	-0.98799731	-0.98953552
191	0.26569797	-0.016850926	-0.090479419	-0.99320662	-0.98930232	-0.98027412	0.89205939	0.0015262141	0.34678161	-0.99575256	-0.99796053	-0.98611548	0.077147363	0.011279438	-0.0015645026	-0.99419885	-0.98613452	-0.98994823
192	0.27097605	-0.01515646	-0.096123623	-0.99029455	-0.98081101	-0.97094113	0.88854581	0.0022465241	0.35306812	-0.98642422	-0.99732702	-0.967014	0.084703157	0.03020625	-0.021737759	-0.99300849	-0.97892727	-0.99061822
193	0.41364162	-0.15839475	-0.34597805	-0.78056903	-0.44184541	-0.52804492	0.89680166	-0.061337425	0.31796857	-0.54719065	-0.3279312	-0.31503681	-0.091462961	0.27036501	0.32558587	-0.95449444	-0.94552265	-0.97546039
194	0.24841948	-0.019568651	-0.10836772	-0.96931199	-0.97177848	-0.94114466	0.94607162	-0.15568896	0.2286349	-0.92870521	-0.9727372	-0.91091609	0.096018531	0.0051271818	0.038888634	-0.99216984	-0.97489667	-0.98631289
195	0.28431213	-0.015594273	-0.085976937	-0.98846181	-0.98078326	-0.96851273	0.93416562	-0.15558477	0.22842467	-0.98586939	-0.99526321	-0.9642791	0.06892173	0.027894489	0.0067181839	-0.98838271	-0.97672524	-0.98533289
196	0.26632973	-0.014018832	-0.078509357	-0.99018337	-0.97841238	-0.97099752	0.93545027	-0.15454941	0.2377529	-0.99000219	-0.99747139	-0.96066533	0.070270782	0.0087526429	0.003824938	-0.98770661	-0.98060647	-0.98825272
197	0.26902515	-0.013122593	-0.089644011	-0.99335359	-0.98151471	-0.9727412	0.93196036	-0.15305592	0.24945913	-0.98604783	-0.99269125	-0.94840438	0.08332013	0.00088605569	-0.029911329	-0.99171019	-0.98302033	-0.99273278
198	0.27804665	-0.013597299	-0.11000054	-0.99484415	-0.98299801	-0.98010769	0.92922106	-0.15084668	0.25616635	-0.9982886	-0.99398256	-0.98630274	0.074971268	0.014309389	-0.0040214067	-0.99228874	-0.98010718	-0.99061581
199	0.27542397	-0.0049399286	-0.096703863	-0.99506975	-0.97825164	-0.97139511	0.92894984	-0.1474392	0.25640363	-0.99806471	-0.98384107	-0.98399831	0.076845459	0.012117839	0.0013113662	-0.9924951	-0.9789888	-0.98885727
200	0.27933873	-0.0073438173	-0.10514613	-0.99521536	-0.97273765	-0.96572771	0.9284597	-0.14037077	0.26053723	-0.99724502	-0.97326591	-0.97130215	0.07722138	0.0062990781	-0.011743608	-0.99331103	-0.98197246	-0.98854981
201	0.2820615	-0.013704805	-0.1175365	-0.99508865	-0.97834338	-0.98418217	0.92912313	-0.1346576	0.26169916	-0.99549282	-0.99143915	-0.98141725	0.077782367	0.02881315	0.0088941684	-0.99180131	-0.9822475	-0.99231066
202	0.27327371	-0.013628537	-0.096298527	-0.99478128	-0.97434286	-0.98426555	0.92988892	-0.13239251	0.25961443	-0.99874626	-0.99320551	-0.98949102	0.076482046	0.013512457	-0.0036153881	-0.99058142	-0.97542113	-0.9954244
203	0.27540653	-0.019426969	-0.10365438	-0.99384045	-0.97611848	-0.97222727	0.92897521	-0.13049954	0.26296044	-0.99652611	-0.99545189	-0.97942956	0.071163678	-0.0077639764	-0.0032495041	-0.99022202	-0.97739501	-0.99163862
204	0.28764759	-0.0031577634	-0.15519093	-0.79285254	-0.84482351	-0.89140893	-0.44518402	0.72416087	0.6928576	-0.5788707	-0.84873915	-0.84984961	0.25044741	-0.045314077	0.0027198713	-0.92688558	-0.93740143	-0.95860821
205	0.28981652	-0.023625983	-0.093806191	-0.92725632	-0.96563601	-0.98474872	-0.45773968	0.73490997	0.67375042	-0.866177	-0.96907755	-0.97138044	0.033688411	0.024279626	0.0071620992	-0.98270295	-0.97230508	-0.98827839
206	0.23247724	-0.015840013	-0.099607104	-0.97695785	-0.9821179	-0.9819417	-0.44870757	0.73027157	0.67849513	-0.94026218	-0.99703496	-0.97068915	0.083780036	0.019513231	-0.016720209	-0.98804716	-0.97850844	-0.98644643
